price,bedrooms,bathrooms,condition,grade,sqft_living,sqft_lot,yr_built,waterfront
580000,3,2.5,3,9,2630,40000,1985,0
380000,2,1,5,7,1930,5150,1939,0
256000,3,1,4,5,980,4838,1924,0
349950,3,1,3,8,1400,7320,1957,0
691500,4,2.5,3,7,1790,6175,1962,0
556000,3,1.75,4,7,1420,3800,1908,0
218000,3,2.25,4,8,2170,8505,1968,0
425000,4,2,5,7,1900,5460,1908,0
935000,3,3.25,3,10,1680,25865,1998,0
732000,4,1.75,4,9,2290,11951,1974,0
805500,3,1,4,7,2080,10327,1952,0
507250,3,1.75,3,6,1500,5175,1915,0
800000,4,2.5,3,10,4600,67369,1990,0
600000,3,2.25,4,8,2420,18135,1979,0
627800,4,1.75,3,9,2200,11144,1982,0
660000,2,2.25,5,7,2010,4000,1902,0
153503,2,2.5,3,7,1400,3721,1986,0
456500,3,2.25,3,7,1960,7713,1975,0
1.31E+06,5,2.5,3,9,2070,8100,2002,0
843500,3,2.5,3,11,3290,11506,1997,0
625000,3,1,3,7,2060,4080,1925,0
527000,2,1.75,3,7,1980,4080,1921,0
1.97E+06,5,3.75,4,9,2370,13320,1951,0
1.00E+06,5,2.5,4,9,3600,48787,1969,0
855000,4,3,3,8,1590,4505,1908,0
725000,4,3.25,3,9,3420,29170,2000,0
315000,1,1,3,6,1360,7560,2000,0
180000,3,1.75,3,7,1330,14374,1978,0
700000,2,1,3,7,1760,5228,1926,0
476500,3,1,4,7,2010,8901,1962,0
193000,3,1.5,3,7,1460,8942,1960,0
295000,4,2.5,3,7,1850,6417,1990,0
363000,2,1,4,6,1320,4880,1925,0
875000,4,2.5,4,11,3410,19864,1990,0
257200,3,2,4,7,1580,7153,1952,0
555000,3,2,3,8,2200,12500,1968,0
380000,3,2.25,4,7,1110,11586,1963,0
282000,4,2.75,3,7,1980,6735,1989,0
545000,4,2.5,3,7,1380,5986,1990,0
550000,3,1.5,3,7,2090,5000,1926,0
921500,3,1.5,3,7,2090,5000,1926,0
885000,3,1.5,5,7,2440,4640,1904,0
820000,4,2.25,3,8,1720,5336,1940,0
289000,3,1,5,6,1090,5800,1981,0
334000,1,1,3,7,1170,5750,1942,0
206000,3,1,5,5,970,7500,1906,0
491950,3,2.25,3,7,1740,8100,1958,0
430000,3,2.5,3,8,1360,10782,2003,0
208000,3,2,4,7,1540,7650,1980,0
245000,4,2.25,3,8,2110,6700,1978,0
426000,2,1,4,6,1460,4200,1918,0
400000,3,2.5,3,7,2250,4696,2006,0
553000,3,1,3,7,1500,5100,1942,0
296000,2,1,3,5,1450,4400,1948,0
428000,3,2.5,4,8,2400,33120,1977,0
325000,4,2.5,3,7,1590,6954,1980,0
294000,2,1,5,6,1580,10169,1952,0
410000,3,1.75,4,7,1970,8523,1977,0
590000,4,4.25,4,8,2037,35733,1939,0
445000,3,2.25,4,7,1650,4468,1985,0
921000,4,2.5,4,8,2530,5960,1928,0
496000,3,1.5,3,8,1470,33750,1955,0
95000,2,1,3,7,1490,8550,1947,0
359000,4,1.75,4,6,1180,6396,1945,0
452500,3,2.5,4,7,1560,56827,1985,0
555000,4,1.75,4,7,1800,6150,1946,0
549900,5,3,4,9,2580,35775,1984,0
569000,5,3,5,8,2720,13865,1952,0
318500,4,2,5,7,1480,7350,1974,0
487028,2,1.5,3,9,1295,1413,2007,0
240000,3,1,4,7,1470,7560,1959,0
253000,3,2.25,3,7,1590,9782,1965,0
380000,5,1.75,4,7,2360,15070,1947,0
250000,2,0.75,4,6,2010,29316,1958,0
368500,2,1.75,3,9,2400,13030,1977,0
340000,3,1,3,8,2180,27586,1969,0
400000,2,1,3,7,1060,1346,1918,0
835000,3,2,5,8,1760,4625,1927,0
299000,3,2.5,3,8,1960,7200,1993,0
1.68E+06,6,2.25,5,10,3280,5500,1910,0
265000,3,2,3,7,1570,5706,1998,0
437500,4,2.5,3,8,2640,7243,1998,0
865000,3,1.75,3,7,1280,4725,1947,0
626000,3,2,3,8,2510,7222,1988,0
247300,2,2,3,7,1140,1118,2009,0
2.08E+06,4,3.5,3,11,3980,20489,1997,0
425000,3,1,2,8,1060,4000,1937,0
905000,5,3.5,3,9,2700,10455,1970,0
641250,3,2.5,3,10,2200,5610,1990,0
675000,4,2.5,3,8,2290,7944,1984,0
845000,4,2.75,3,9,2970,95832,2002,0
401500,4,1,4,7,1470,8400,1954,0
395000,3,2.5,3,7,1300,3823,1987,0
1.10E+06,5,2.75,5,7,2370,14250,1958,0
145000,3,1,3,6,1740,10658,1954,0
900000,3,1,3,8,1700,5100,1930,0
374500,3,1.5,4,7,1370,7475,1968,0
850000,4,2.25,4,8,1880,8400,1965,0
490000,3,1,3,7,1520,5750,1951,0
304000,3,2.5,3,8,2220,7551,1993,0
400000,4,2.25,4,7,2010,7752,1963,0
454000,3,2,3,8,1460,9621,1992,0
160000,2,2,2,6,1350,5000,1950,0
542000,3,1.75,3,7,1540,7875,1966,0
403500,5,2.5,4,8,2620,30200,1968,0
418000,4,2.5,3,7,2610,7482,2003,0
406000,4,1.5,3,7,1920,6000,1951,0
242500,3,2.25,3,7,1270,5055,1978,0
425000,4,2.5,3,9,2460,5124,2003,0
613000,4,2,3,7,1680,4013,1909,0
189000,3,2,2,7,1540,9680,1995,0
700000,4,2.25,3,7,1720,7503,1947,0
750000,3,1,4,7,1770,4000,1935,0
494000,2,1,4,7,1640,3900,1906,0
700000,4,3,3,9,2970,6500,2000,0
705000,2,2.5,3,8,1440,5748,2007,0
356000,2,1.75,3,7,1790,16748,1977,0
625000,3,1.75,4,7,1850,8722,1984,0
144975,2,1,3,5,1350,7500,1940,0
970000,4,4.5,3,11,4170,6052,2004,0
415000,3,1.75,3,7,1550,13310,1977,0
485000,4,3,4,8,1440,8088,1979,0
799950,3,3,3,10,2900,9611,1997,0
783350,4,2.5,3,10,4090,40371,1991,0
430000,1,1,3,7,1090,1376,1943,0
2.54E+06,5,4.75,4,10,3750,11596,1941,0
975000,4,2.5,3,10,3630,36180,1991,0
950000,3,1.5,3,7,2920,12239,1950,0
350000,2,1,3,7,1820,8157,1944,0
637000,4,2.75,3,8,1510,8833,2008,0
895000,3,2,3,10,2760,9620,1991,0
579000,2,2,5,7,1760,7200,1946,0
314900,4,1.75,3,7,2460,34850,1958,0
122000,2,1,3,6,1300,6000,1945,0
405000,2,1,5,7,1300,3000,1927,0
553650,2,2.5,3,8,1430,4400,1997,0
369900,2,2.5,3,8,1770,1924,2007,0
225000,3,2,4,7,1980,15204,1979,0
160000,2,1,3,6,1780,9306,1918,0
449500,4,2,3,8,2220,150282,1961,0
650000,3,1,4,7,1300,8707,1953,0
542126,4,2.5,3,8,2850,39216,1977,0
309950,3,1.5,3,7,1210,15606,1985,0
115000,2,1,3,5,1350,10208,1913,0
221700,2,1.5,4,7,2250,17286,1957,0
726000,3,2.5,4,8,1010,3880,1915,0
515000,3,1.75,4,7,1260,4680,1926,0
756000,4,2.5,3,9,3090,10740,1991,0
1.57E+06,4,3.75,5,9,2940,5573,1927,0
442000,4,2.25,4,8,2110,12459,1979,0
260000,4,2,4,7,1710,7500,1975,0
390000,2,1.75,4,7,1440,4000,1923,0
459500,2,1,3,7,1370,4998,1929,0
330000,3,1.5,5,7,1410,9820,1948,0
189000,2,1,3,6,1110,7150,1944,0
280000,3,1,4,7,1540,9677,1954,0
400000,2,1.75,2,7,1480,9519,1948,0
368000,4,2,5,6,1020,5940,1942,0
390000,4,1.75,4,8,2220,7875,1968,0
245000,2,1,3,6,1030,5720,1945,0
375000,4,2.5,4,7,1780,8432,1960,0
465000,5,1.5,3,6,1560,12473,1961,0
445000,3,2,3,7,1250,9100,1997,0
250000,3,1,3,7,1170,7800,1952,0
475500,3,1,4,8,1440,7200,1952,0
672324,2,1.75,3,8,2310,6301,1940,0
420000,3,2,3,6,1510,5854,1937,0
515000,3,2,5,7,1690,5100,1907,0
732350,4,2.5,3,9,2450,8706,1986,0
297500,4,2.5,3,7,2020,5000,2005,0
475000,3,1.5,3,8,1490,4375,1929,0
414000,4,2.5,3,7,2230,6300,2003,0
357250,3,1.5,4,6,1260,8840,1952,0
289950,2,1,4,6,950,6000,1950,0
550000,3,1,4,6,1290,3960,1917,0
446000,3,1.75,3,7,1460,9998,1958,0
279000,3,1.5,4,5,1590,16317,1932,0
370000,3,2.25,3,7,1890,5018,1988,0
216000,3,2,3,6,1300,9091,1998,0
1.10E+06,3,2.5,3,7,3050,11775,1952,0
1.28E+06,4,2.5,5,8,3680,17314,1977,0
355000,2,1.5,3,7,1500,5000,1988,0
699000,4,2.5,3,9,2330,7480,1988,0
412000,3,2.5,3,8,1509,2431,2014,0
276000,2,1,3,6,1110,7200,1923,0
100000,2,1,3,6,1380,6946,1944,0
955500,4,1.75,3,8,1900,5080,1914,0
199000,3,1,3,7,1560,10800,1958,0
762000,4,3.5,3,9,3550,8747,2007,0
425000,4,2,5,7,1520,7783,1967,0
546000,2,1,3,7,2050,6201,1910,0
419600,3,1.75,3,7,1890,9529,1976,0
735000,4,2.25,5,8,1800,5102,1954,0
1.23E+06,2,2.5,3,11,2440,1229,2011,0
445000,2,2,3,7,1660,5000,1985,0
665000,3,2,3,8,2630,41275,1974,0
1.29E+06,5,3.5,3,11,1880,9255,2002,0
508500,4,2.75,3,8,2520,13000,1979,0
345950,5,1,3,8,1390,8020,1934,0
207500,3,1,3,7,1200,9750,1968,0
1.08E+06,4,2.5,4,8,2380,10920,1969,0
640000,3,1,4,8,1560,6000,1930,0
329500,3,1,4,7,1400,13068,1941,0
460000,4,2.75,3,8,2120,9585,1979,0
1.23E+06,3,1.75,3,8,2850,15803,1948,0
805000,5,3,4,7,1840,7200,1924,0
200000,3,1.5,3,6,1230,12196,1963,0
749700,3,1.75,3,8,2460,14430,1977,0
288000,0,1.5,3,7,1430,1650,1999,0
535000,2,1,4,7,1470,3774,1927,0
330000,3,2.25,4,7,1620,6930,1950,0
479200,3,2,4,7,1500,5000,1928,0
373000,5,2.5,3,8,2340,5980,2006,0
355000,4,1.5,4,7,1710,6000,1953,0
275000,3,2,3,7,1620,4000,2008,0
380000,3,1.5,3,7,1660,4288,1949,0
417000,2,1.75,4,7,1390,4080,1915,0
1.17E+06,5,3.75,3,11,4630,16531,2004,0
598500,3,2.25,3,10,2510,12000,1978,0
629000,3,2,5,7,1380,5000,1920,0
226950,2,1,3,6,1250,6600,1957,0
1.23E+06,4,2.5,4,9,2840,10960,1939,0
415000,3,2.25,5,8,2350,11397,1979,0
595000,3,2.5,3,8,1940,3485,2001,0
209950,3,1.75,5,6,1050,5200,1968,0
568000,3,1.75,3,7,2320,87120,1973,0
119900,2,1,3,6,1760,6360,1951,0
207000,3,1,4,7,1230,10400,1962,0
195000,3,1,3,7,1880,20250,1967,0
324950,3,1.5,3,7,1400,8645,1955,0
210000,1,1,4,6,1420,7560,1947,0
1.08E+06,4,2.75,3,9,1890,24000,1995,0
325088,4,1,3,7,1500,6380,1954,0
790000,4,3,4,8,1580,7050,1977,0
150000,2,1,3,5,2010,109642,1982,0
790000,3,3,3,10,2070,25067,1999,0
255000,2,1,3,6,1540,3000,1910,0
697000,4,3,5,7,1570,4500,1928,0
457500,2,1,4,7,1240,5000,1908,0
690000,3,2,5,8,1740,5100,1940,0
967000,4,3.25,3,9,1860,4356,1917,0
980000,4,1.75,4,9,2880,16594,1968,0
619420,4,2.75,4,9,2330,14803,1988,0
389000,2,1,3,6,1460,4100,1910,0
500000,3,1,3,7,1740,5475,1964,0
569000,4,1.75,4,7,2380,13176,1950,0
425000,4,2.25,4,7,1560,7700,1967,0
635000,4,2.25,4,8,1740,6180,1948,0
256500,2,1,4,6,1540,9750,1980,0
695000,4,2.5,3,8,2810,11282,2005,0
535000,4,1.5,3,7,1580,5000,1945,0
454200,4,2.5,3,8,2630,5379,2004,0
418500,2,1,3,6,1460,5800,1943,0
749950,4,2.75,4,9,2790,35445,1983,0
338500,3,1.75,3,8,1750,7200,1999,0
1.25E+06,4,3.75,3,10,3380,9240,1992,0
299950,3,2.5,4,8,1890,8910,1993,0
325000,4,1.75,3,7,1760,11520,1963,0
434000,4,3,3,8,2090,8203,1973,0
328950,4,1.75,5,7,2220,9477,1978,0
2.10E+06,5,3.75,4,10,3910,9418,1912,0
570000,4,2,3,8,2420,38130,1978,0
802000,3,2.25,3,8,1700,6991,2014,0
525000,3,1,3,7,2370,4560,1918,0
700000,6,3,4,8,2590,4550,1907,0
350000,3,1.75,3,6,2180,217799,1956,0
277500,2,1.5,3,7,1390,1756,2005,0
1.58E+06,5,2.75,4,10,3220,19800,1975,0
195000,3,1,5,6,1210,5500,1913,0
222000,3,2,3,7,1430,6338,1968,0
865000,5,3,4,8,2260,8604,1979,0
445000,4,2,5,7,1540,6000,1959,0
495800,4,1.5,3,7,1740,4455,1924,0
548500,3,1,3,7,1720,4400,1924,0
310000,3,1.75,4,7,1590,9820,1974,0
205000,3,1.5,4,7,1740,10088,1962,0
470000,5,3.75,3,7,3000,8584,2003,0
430000,3,1.5,3,7,2480,339332,2002,0
310000,2,2,3,7,1439,1387,1999,0
355000,4,1,4,7,1330,8395,1953,0
621500,5,2.5,4,8,2600,14273,1968,0
175000,6,1.5,3,7,1780,9520,1971,0
326000,6,1.5,3,7,1780,9520,1971,0
690000,4,3.5,3,7,1500,3340,1920,0
335000,4,2.5,3,8,2270,7246,2003,0
197000,4,1,3,7,1340,9702,1961,0
312500,3,1.75,3,7,1790,7425,1950,0
436000,3,2.25,5,7,1880,6960,1959,0
1.02E+06,4,2.5,3,8,2080,3570,2002,0
805000,4,2.5,3,9,3460,17223,1992,0
652427,4,2.25,4,8,2400,13129,1979,0
1.01E+06,3,2.5,4,9,2900,45738,1945,0
355000,4,2.5,3,9,2520,6667,1999,0
334550,2,1,3,7,1960,9395,1939,0
557500,3,2.25,3,8,2160,11424,1984,0
277500,4,2.25,3,7,1640,7200,1963,0
300000,4,3,3,6,1430,10800,1960,0
325000,4,1,4,7,1230,3844,1928,0
402500,4,2,3,7,1480,3504,1951,0
461000,3,1.75,4,7,2250,7700,1963,0
540000,3,1,3,7,1270,4175,1926,0
385000,3,1,4,7,1090,4000,1971,0
480000,2,1,3,7,1470,3814,1924,0
539950,3,2.25,4,8,3500,7149,1963,0
529000,3,2.25,3,9,2580,83558,1990,0
417000,3,2.5,3,7,1320,1414,2008,0
405000,3,1.5,3,7,2310,12500,1966,0
299000,3,2.25,4,8,2080,9100,1966,0
299000,3,1.75,3,7,1330,15657,1983,0
372220,3,1,3,7,1680,5000,1951,0
494400,2,1.75,4,6,1850,3600,1904,0
280000,3,1.75,3,7,2520,6500,1958,0
277950,3,2.5,3,7,2091,7547,1992,0
770000,3,2.75,3,8,2190,49658,1996,0
760000,4,2.5,3,10,3510,35248,1989,0
230000,2,2,3,7,1510,3608,2004,0
525000,4,2.5,3,9,2000,7704,1994,0
307000,3,1,3,7,1210,7700,1927,0
253779,4,2,3,6,1820,14600,1947,0
405000,3,1.5,3,8,1820,8660,1968,0
360000,2,1,4,6,1620,11250,1942,0
521000,2,1,4,6,2540,13680,1910,0
680000,4,2.5,3,9,2940,11999,1978,0
355000,1,0.75,4,4,2830,14311,1950,0
200000,3,1.5,4,7,1240,9620,1968,0
330000,3,2.25,3,7,1930,5625,1993,0
221000,3,2.25,3,7,1600,5999,1987,0
1.60E+06,4,4.5,4,11,2660,6000,1910,0
310000,2,1,4,6,1760,7510,1947,0
862000,4,2.25,5,8,2020,4940,1932,0
200000,3,1.5,3,7,1140,8340,1960,0
630000,4,2.5,5,7,1560,11100,1957,0
432250,3,2.25,3,7,1740,5999,1985,0
478000,3,2.25,4,7,2250,9583,1977,0
249000,4,2.25,3,7,1860,9576,1962,0
495000,5,3,3,9,1420,5940,2006,0
630000,4,2.5,4,7,2000,8800,1960,0
550000,4,2.5,3,8,2150,27540,1997,0
350000,3,2.5,4,8,2530,10603,1994,0
270000,5,1.5,3,7,1480,7705,1966,0
488250,4,2,3,7,1970,10754,1963,0
248000,4,3.5,3,7,1280,6664,1986,0
889000,4,3.5,3,9,1360,5000,2014,0
375000,1,1,3,6,2160,5250,1927,0
933000,3,1.5,3,7,1820,2460,1906,0
625000,3,2.25,3,8,2490,8700,1977,0
328000,2,1,3,6,1620,5100,1943,0
470000,4,2.25,4,8,2390,9900,1969,0
502500,5,2.5,3,8,2150,8400,2007,0
484000,3,1.75,3,7,1900,17250,1976,0
252500,2,1,4,6,1190,10000,1961,0
610000,3,2.5,3,8,2650,8500,1987,0
419000,4,2,4,8,2190,10987,1969,0
322500,4,2.25,4,8,2030,7846,1986,0
563000,6,1,3,7,1630,3200,1918,0
464000,4,2.5,3,9,2650,11720,1993,0
870000,4,4.25,4,10,2540,9375,1951,0
280000,2,1.5,3,8,1020,1087,2003,0
850000,3,2.5,3,9,3280,11446,1994,0
458950,2,1,3,7,1580,4275,1946,0
122000,2,1,3,6,1710,6594,1946,0
525000,5,3,3,7,1060,5500,1994,0
286300,2,1,3,7,1490,39747,1962,0
218450,2,1,4,6,1300,11674,1952,0
525000,3,1.5,3,7,1510,3900,1955,0
650000,3,1.5,3,7,1510,3900,1955,0
356000,4,2,3,7,1610,34900,1949,0
436500,2,1,3,7,1510,5000,1951,0
410000,3,1.75,3,7,1570,9152,1979,0
512500,4,1.75,4,7,1890,7996,1950,0
510000,4,1,3,6,1910,7200,1925,0
566000,4,1.75,4,8,2220,9612,1966,0
525000,3,1.75,3,8,2420,20500,1948,0
435000,3,1,3,6,1410,5834,1920,0
406500,3,2.75,3,8,2060,61903,1989,0
550000,5,2.75,3,8,2050,8820,1966,0
251000,3,2,5,6,1280,10212,1949,0
830000,3,1.5,4,8,2320,10160,1959,0
803000,4,2.5,3,9,2740,7837,1989,0
206000,3,1,4,5,1050,11348,1942,0
200000,4,1,3,7,1160,7467,1944,0
219000,2,1,3,6,900,5160,1952,0
777000,4,4,3,7,1930,6000,1962,0
593700,3,2.5,3,8,2180,19800,1979,0
712500,3,1.5,4,7,2350,10053,1956,0
600000,4,1.5,4,7,1740,6014,1946,0
554663,3,2,3,7,1850,6398,1940,0
267000,3,1,4,7,1470,8532,1962,0
390000,3,2,5,7,1430,8493,1953,0
335000,6,2,3,7,2020,5000,1979,0
938000,4,2.5,5,8,2530,10658,1975,0
370000,4,2.75,3,7,2060,9678,1993,0
335000,5,2.5,3,7,2200,4465,2003,0
695000,5,2,3,7,1780,4240,1923,0
387500,3,1,4,7,1640,14333,1953,0
245000,3,2.5,3,7,1650,7200,1992,0
308550,3,2,3,7,1360,11520,1990,0
225000,3,1.75,3,7,1270,11475,1968,0
715000,4,2.5,3,9,3100,31105,1993,0
335000,3,1,4,7,1170,8188,1954,0
634000,3,2.5,3,9,2370,4050,2003,0
337500,5,2,3,7,2000,7176,1956,0
440000,1,1,4,6,2160,9794,1940,0
350000,3,1.75,3,7,1260,13707,1990,0
400000,2,1,3,5,930,1392,1918,0
1.29E+06,4,3.5,4,11,3880,15508,1989,0
435000,3,1,4,7,1060,10000,1954,0
681000,4,2.5,3,8,3130,6163,2004,0
397000,3,3.5,3,8,1360,1275,2007,0
775000,4,2.5,3,10,3600,28435,1996,0
480000,3,2.25,4,7,1960,9090,1959,0
158000,3,2.5,4,7,1780,7210,1985,0
590000,3,2,3,8,3180,212137,2005,0
772500,5,2.75,3,9,3450,8361,2004,0
464500,5,1.5,3,8,1580,8200,1955,0
281000,3,1.75,3,7,1600,8928,1966,0
620000,3,2.25,3,8,2970,4496,1990,0
475000,3,2.25,4,7,1500,5060,1985,0
245000,2,2,4,6,1280,4500,1932,0
660000,5,2.25,4,7,1780,3750,1925,0
527500,4,2.25,5,8,1910,9050,1973,0
135000,2,1,4,6,1350,20250,1914,0
275000,3,1.75,3,7,2960,5421,2003,0
430000,4,2,3,7,1560,2370,1926,0
213500,3,1,4,7,1420,6000,1968,0
535000,3,3,3,9,2680,6060,2012,0
641000,3,1.75,3,7,2660,10766,1952,0
436300,3,2,5,7,2030,9420,1952,0
1.44E+06,4,1.75,3,8,1280,4000,1911,0
830000,4,2.75,4,8,2130,13500,1949,0
380000,3,1,3,6,1250,4000,1910,0
132500,3,0.75,3,6,850,8382,1945,0
179950,3,1,3,7,1320,9907,1954,0
188200,3,1,4,7,940,7200,1954,0
659000,4,2,4,7,2090,10800,1951,0
317000,3,2,3,7,1400,5950,1926,0
625000,3,2.25,3,8,1980,5000,1959,0
350000,3,1.75,3,7,1790,9530,1976,0
750000,3,1.5,5,7,1840,5000,1915,0
457000,4,1.75,5,8,2080,9000,1959,0
632500,4,2,4,7,1550,5000,1906,0
223000,3,2,4,7,1550,7245,1991,0
610000,4,2.75,4,8,2340,9000,1976,0
385000,4,1.75,4,7,1550,8215,1948,0
367500,3,3.25,3,7,1400,1326,2005,0
385100,3,1,4,6,1300,7620,1949,0
230000,2,1,3,6,1560,6600,1920,0
286000,3,2.75,3,7,1170,4800,2008,0
201700,3,1,4,7,1540,9576,1967,0
1.35E+06,4,4.75,3,11,4110,107153,2002,0
525000,4,1.75,3,8,2370,7699,1979,0
361000,3,1.5,3,7,1680,7800,1975,0
530000,3,1.5,3,8,1590,2028,2002,0
455000,3,2.25,3,7,1630,7440,1950,0
421000,4,2.25,4,7,1600,8400,1966,0
640000,4,2,3,7,1910,6200,1945,0
240000,3,1,3,7,1660,11536,1955,0
360000,2,1,4,6,1740,9784,1928,0
157340,2,1,2,7,1460,8265,1953,0
1.24E+06,4,3,5,8,2100,6798,1950,0
250000,3,1,3,6,1500,8954,1954,0
735000,6,2.75,5,7,2190,43124,1962,0
884900,7,4.75,3,8,2310,10910,1967,0
775000,3,3.5,3,8,2300,81698,1948,0
463000,3,1.75,3,7,2260,8839,1948,0
579000,3,2.5,3,8,1590,1231,2009,0
570000,6,3.75,3,10,3180,5700,2004,0
1.06E+06,5,4.5,3,10,3960,8410,2005,0
375000,4,2.75,4,8,2850,12900,1971,0
422000,2,1.75,4,7,1200,4220,1938,0
866500,4,3.5,3,9,1220,4945,2014,0
705000,3,2.5,3,10,2580,10142,1986,0
470000,4,2.5,3,8,2090,10133,1994,0
360000,3,1.25,4,7,2140,9543,1966,0
795000,4,2.5,3,8,3470,12615,1948,0
800000,4,2.5,3,9,3100,7807,2003,0
2.45E+06,4,3.5,5,10,3710,8828,1935,0
277284,3,1.75,3,6,1540,4800,1927,0
460000,2,1,5,7,1780,5000,1953,0
898888,3,2.5,3,9,2080,4000,1996,0
211000,3,1,3,7,1810,215622,1981,0
222000,2,2,3,6,1310,3300,2004,0
672000,3,2.5,3,7,2570,23650,1992,0
778000,3,2.25,5,9,3020,35291,1974,0
312500,3,1.75,4,8,2440,9600,1976,0
650000,4,2.5,3,8,2150,5280,1975,0
740000,6,2.25,4,8,2320,10250,1959,0
320000,3,2,5,7,2190,17440,1972,0
455000,4,2.5,3,7,2050,14859,1990,0
2.45E+06,5,4,3,10,2470,9490,2013,0
500000,3,3.25,3,8,1550,1092,2001,0
325000,3,1.75,3,7,1610,16684,1978,0
416000,3,2.5,3,8,1610,1282,2004,0
495000,4,2.25,4,7,2190,21560,1968,0
549000,2,1,5,7,1520,4800,1908,0
589000,5,2,4,8,2200,8190,1968,0
194820,3,1.5,3,7,1616,32700,1967,0
405000,3,2.5,3,7,1790,5355,1910,0
625000,3,2.5,3,7,1790,5355,1910,0
205000,3,1,3,7,1440,9350,1954,0
345100,3,3.75,3,8,1950,6670,1959,0
200000,3,1,3,6,1250,6000,1953,0
1.91E+06,4,3.5,3,11,3520,18564,2001,0
524500,3,1.5,3,7,1660,145926,1988,0
598600,4,2.75,3,7,2370,233917,1993,0
367777,5,3,3,7,1820,6710,1978,0
750000,3,2.75,4,7,1800,5036,1946,0
575000,5,2.25,3,8,2110,7992,1968,0
84000,2,1,3,6,1490,18630,1949,0
255000,2,1,4,6,1170,4968,1926,0
1.74E+06,4,3.75,3,10,3300,5000,1926,0
415000,3,2.25,3,7,1200,4760,1977,0
449900,3,2.5,3,9,720,9736,1990,0
220000,5,1.5,3,7,1440,16365,1929,0
899000,4,2.5,3,10,3280,7546,2003,0
430000,3,2.5,5,7,1160,6941,1954,0
472500,4,2.5,3,10,2770,16482,2001,0
680000,6,2.5,4,8,2670,9625,1967,0
1.65E+06,5,4,3,10,3430,8400,2000,0
810000,3,2,5,7,1920,5350,1921,0
605000,3,2.5,4,9,2090,219542,1977,0
522000,3,1.75,3,7,1830,10850,1958,0
759000,5,2.75,3,10,3480,7331,2005,0
411000,4,2.75,3,8,1660,5970,1966,0
286950,4,2.5,3,7,1890,7977,1984,0
440000,3,1.5,3,7,1720,1286,2000,0
149000,3,1,3,6,1500,7980,1955,0
284700,3,1,3,6,1500,7980,1955,0
374950,3,2.5,3,8,2230,10310,1964,0
816000,3,1.5,3,8,1660,9000,1952,0
533250,4,1.75,4,7,1840,12500,1960,0
689800,3,2.75,5,8,2390,12712,1942,0
775000,4,2.75,4,8,2430,6000,1947,0
702000,3,2.5,3,8,2060,9811,1991,0
160000,3,1,3,6,1300,8700,1942,0
255500,3,1,3,6,1300,8700,1942,0
949000,4,2.75,4,9,2980,42253,1973,0
169500,2,1,4,6,800,7450,1944,0
586000,4,2.25,4,8,2110,10431,1965,0
680000,4,2.5,4,8,2290,37431,1978,0
851500,3,2,5,8,1670,7416,1977,0
582500,2,1.5,3,7,1640,4800,1948,0
637000,4,3.5,3,9,1830,434728,2008,0
225000,3,1,3,7,1320,13500,1955,0
795000,3,3.25,3,8,1600,4800,2003,0
304999,4,2.25,3,7,1930,15000,1976,0
95000,1,0.75,4,5,970,6696,1915,0
240000,4,1.75,5,5,1150,5382,1942,0
772000,4,2.5,4,7,2140,8680,1958,0
245000,2,1.5,4,8,1460,5375,1983,0
430000,5,3,3,8,1980,7130,1999,0
799000,3,1.5,5,8,2700,6300,1916,0
880000,5,2.75,3,9,2250,9675,2007,0
750000,4,2.5,3,9,3450,7538,2004,0
2.89E+06,4,4,3,11,3930,7994,2008,0
532000,3,2.5,3,8,2090,6668,1993,0
525000,4,2.75,4,8,2270,10430,1978,0
239000,2,1,4,7,1680,8400,1952,0
460000,2,1.5,3,8,1700,4000,1951,0
540000,4,2.25,3,8,2270,10146,1962,0
475000,2,1,3,7,1310,4590,1923,0
445000,3,1.75,3,8,1350,4998,1968,0
1.58E+06,5,3.75,5,11,3380,9240,1991,0
549950,4,2.5,3,8,3640,7326,2004,0
294950,4,2,4,6,1630,8599,1940,0
736000,3,2.5,3,8,1980,3144,1993,0
214946,3,1.75,4,7,1750,9090,1980,0
856000,5,3.25,3,9,3260,5500,2003,0
775000,2,2.5,3,9,2315,7045,2004,0
205000,3,1.75,3,7,1564,8115,1959,0
429592,2,2.75,5,6,1110,8328,1903,1
414250,4,1.75,4,7,1470,13530,1977,0
399950,4,2.75,4,6,1040,4400,1906,0
319990,3,2.25,5,7,2050,7475,1979,0
524000,3,1.5,4,8,2100,9449,1970,0
349950,2,1,4,7,1600,9616,1913,0
889000,4,2.5,4,8,2070,4480,1927,0
300000,3,1,5,6,1060,5160,1919,0
395000,1,1,3,7,1520,5000,1911,0
348000,2,2.5,3,7,1280,1199,2008,0
830000,2,1,4,7,2450,7200,1921,0
173000,2,1,4,7,1240,11200,1965,0
585000,4,1.75,3,7,2500,9821,1950,0
576750,3,2,4,7,1450,5000,1966,0
495000,5,3.25,3,7,2020,7620,1962,0
216650,3,3.5,3,7,1220,4000,2007,0
615000,4,2.75,3,8,2750,10620,1978,0
675000,4,2.5,4,8,2740,11779,1978,0
510000,3,2,4,8,1830,8003,1983,0
630000,3,2.5,3,8,2020,60080,1995,0
359950,4,2.5,3,8,3010,5772,2003,0
265000,3,1.5,3,7,2080,11250,1986,0
210000,3,1,4,6,1540,5110,1916,0
367000,3,2.5,4,6,2180,111078,1998,0
